"DZ_CODE","UR8FOLD","URNAME","Area Name","Council Area","Population","Area Sq Km","People per Sq Km","Overall_SIMD16_rank"
"S01010171",1,"Large Urban Areas","Craigend and Ruchazie - 07","Glasgow City","1181",0.31711,3724.25972060168,39
"S01010172",1,"Large Urban Areas","Riddrie and Hogganfield - 01","Glasgow City","691",0.07524,9183.9447102605,418
"S01010173",1,"Large Urban Areas","Riddrie and Hogganfield - 02","Glasgow City","764",0.21985,3475.09665681146,1719
"S01010174",1,"Large Urban Areas","Riddrie and Hogganfield - 03","Glasgow City","1248",0.36959,3376.71473795287,2598
"S01010175",1,"Large Urban Areas","Riddrie and Hogganfield - 04","Glasgow City","536",0.11657,4598.09556489663,946
"S01010176",1,"Large Urban Areas","Riddrie and Hogganfield - 05","Glasgow City","749",0.16842,4447.2152950956,1531
"S01010177",1,"Large Urban Areas","Riddrie and Hogganfield - 06","Glasgow City","693",0.17139,4043.40976719762,157
"S01010178",1,"Large Urban Areas","Riddrie and Hogganfield - 07","Glasgow City","1067",1.07573,991.884580703336,195
"S01010179",1,"Large Urban Areas","Blackhill and Barmulloch East - 01","Glasgow City","815",0.13397,6083.45151899679,72
"S01010180",1,"Large Urban Areas","Blackhill and Barmulloch East - 02","Glasgow City","784",0.2664,2942.94294294294,3742
"S01010181",1,"Large Urban Areas","Blackhill and Barmulloch East - 03","Glasgow City","563",0.11532,4882.0672910163,108
"S01010182",1,"Large Urban Areas","Blackhill and Barmulloch East - 04","Glasgow City","688",0.33701,2041.48244859203,4162
"S01010183",1,"Large Urban Areas","Blackhill and Barmulloch East - 05","Glasgow City","460",0.09216,4991.31944444445,434
"S01010184",1,"Large Urban Areas","Blackhill and Barmulloch East - 06","Glasgow City","585",0.25892,2259.38513826665,821
"S01010185",1,"Large Urban Areas","Blackhill and Barmulloch East - 07","Glasgow City","718",0.08175,8782.874617737,280
"S01010186",1,"Large Urban Areas","Robroyston and Millerston - 01","Glasgow City","620",0.10372,5977.63208638642,4222
"S01010187",1,"Large Urban Areas","Robroyston and Millerston - 02","Glasgow City","554",0.11126,4979.32770088082,3234
"S01010188",1,"Large Urban Areas","Robroyston and Millerston - 03","Glasgow City","685",3.16384,216.509052290887,3300
"S01010189",1,"Large Urban Areas","Robroyston and Millerston - 04","Glasgow City","1033",0.14723,7016.23310466617,4458
"S01010190",1,"Large Urban Areas","Robroyston and Millerston - 05","Glasgow City","908",0.17628,5150.89630133878,5264
"S01010191",1,"Large Urban Areas","Robroyston and Millerston - 06","Glasgow City","685",0.12485,5486.58390068082,4371
"S01010192",1,"Large Urban Areas","Robroyston and Millerston - 07","Glasgow City","827",0.1301,6356.64873174481,5213
"S01010193",1,"Large Urban Areas","Robroyston and Millerston - 08","Glasgow City","750",0.3204,2340.82397003745,4152
"S01010194",1,"Large Urban Areas","Balornock - 01","Glasgow City","626",0.13247,4725.59824866007,1238
"S01010195",1,"Large Urban Areas","Balornock - 02","Glasgow City","519",0.10165,5105.75504181013,1267
"S01010196",1,"Large Urban Areas","Balornock - 03","Glasgow City","661",0.3456,1912.61574074074,783
"S01010197",1,"Large Urban Areas","Balornock - 04","Glasgow City","569",0.13487,4218.87743753244,388
"S01010198",1,"Large Urban Areas","Balornock - 05","Glasgow City","1019",0.46189,2206.15298014679,177
"S01010199",1,"Large Urban Areas","Barmulloch - 01","Glasgow City","720",0.17946,4012.03610832497,471
"S01010200",1,"Large Urban Areas","Barmulloch - 02","Glasgow City","658",0.16522,3982.56869628374,1270
"S01010201",1,"Large Urban Areas","Barmulloch - 03","Glasgow City","640",0.23587,2713.35905371603,2692
"S01010202",1,"Large Urban Areas","Barmulloch - 04","Glasgow City","980",0.11986,8176.2055731687,43
"S01010203",1,"Large Urban Areas","Petershill - 01","Glasgow City","843",0.09926,8492.84706830546,4038
"S01010204",1,"Large Urban Areas","Petershill - 02","Glasgow City","817",0.08999,9078.78653183687,188
"S01010205",1,"Large Urban Areas","Petershill - 03","Glasgow City","647",0.0864,7488.42592592593,295
"S01010206",1,"Large Urban Areas","Petershill - 04","Glasgow City","0",0.0182,0,4605
"S01010207",1,"Large Urban Areas","Petershill - 05","Glasgow City","288",0.11926,2414.89183296998,967
"S01010208",1,"Large Urban Areas","Petershill - 06","Glasgow City","977",0.28692,3405.13034992332,980
"S01010209",1,"Large Urban Areas","Springburn - 01","Glasgow City","980",0.60127,1629.88341344155,487
"S01010210",1,"Large Urban Areas","Springburn - 02","Glasgow City","808",0.48565,1663.74961391949,1282
"S01010211",1,"Large Urban Areas","Springburn - 03","Glasgow City","838",0.15077,5558.13490747496,258
"S01010212",1,"Large Urban Areas","Springburn - 04","Glasgow City","946",0.29342,3224.04744052893,168
"S01010213",1,"Large Urban Areas","Springburn - 05","Glasgow City","912",0.14353,6354.07231937574,851
"S01010214",1,"Large Urban Areas","Springburn East and Cowlairs - 01","Glasgow City","919",0.20053,4582.85543310228,3236
"S01010215",1,"Large Urban Areas","Springburn East and Cowlairs - 02","Glasgow City","1015",0.32746,3099.61522017956,291
"S01010216",1,"Large Urban Areas","Springburn East and Cowlairs - 03","Glasgow City","621",0.04508,13775.5102040816,105
"S01010217",1,"Large Urban Areas","Springburn East and Cowlairs - 04","Glasgow City","1025",0.07726,13266.891017344,278
"S01010218",1,"Large Urban Areas","Springburn East and Cowlairs - 05","Glasgow City","1120",0.14619,7661.26274026951,580
"S01010219",1,"Large Urban Areas","Cowlairs and Port Dundas - 01","Glasgow City","372",0.11838,3142.42270653827,1702
"S01010220",1,"Large Urban Areas","Cowlairs and Port Dundas - 02","Glasgow City","529",0.43294,1221.87832032152,6465
"S01010221",1,"Large Urban Areas","Cowlairs and Port Dundas - 03","Glasgow City","676",0.60882,1110.3446010315,49
"S01010222",1,"Large Urban Areas","Cowlairs and Port Dundas - 04","Glasgow City","812",0.42346,1917.53648514618,468
"S01010223",1,"Large Urban Areas","Cowlairs and Port Dundas - 05","Glasgow City","598",0.17422,3432.44174032832,369
"S01010224",1,"Large Urban Areas","Cowlairs and Port Dundas - 06","Glasgow City","1007",0.37335,2697.2010178117,41
"S01010225",1,"Large Urban Areas","Sighthill - 01","Glasgow City","853",0.88249,966.583190744371,481
"S01010226",1,"Large Urban Areas","Sighthill - 02","Glasgow City","0",0.03637,0,1562
"S01010227",1,"Large Urban Areas","Sighthill - 03","Glasgow City","0",0.08372,0,5144
"S01010228",1,"Large Urban Areas","Roystonhill, Blochairn, and Provanmill - 01","Glasgow City","829",0.69015,1201.18814750417,95
"S01010229",1,"Large Urban Areas","Roystonhill, Blochairn, and Provanmill - 02","Glasgow City","1292",0.56627,2281.59711798259,859
"S01010230",1,"Large Urban Areas","Roystonhill, Blochairn, and Provanmill - 03","Glasgow City","987",0.0535,18448.5981308411,128
"S01010231",1,"Large Urban Areas","Roystonhill, Blochairn, and Provanmill - 04","Glasgow City","907",0.14187,6393.17685204765,364
"S01010232",1,"Large Urban Areas","Roystonhill, Blochairn, and Provanmill - 05","Glasgow City","1016",0.12608,8058.37563451777,551
"S01010233",1,"Large Urban Areas","Roystonhill, Blochairn, and Provanmill - 06","Glasgow City","822",0.1301,6318.21675634128,425
"S01010234",1,"Large Urban Areas","Dennistoun North - 01","Glasgow City","1147",0.2141,5357.30966837926,2993
"S01010235",1,"Large Urban Areas","Dennistoun North - 02","Glasgow City","1016",0.1113,9128.48158131177,4880
"S01010236",1,"Large Urban Areas","Dennistoun North - 03","Glasgow City","881",0.09213,9562.57462281559,2508
"S01010237",1,"Large Urban Areas","Dennistoun North - 04","Glasgow City","616",0.03928,15682.2810590631,3248
"S01010238",1,"Large Urban Areas","Dennistoun North - 05","Glasgow City","883",0.09529,9266.44978486725,2690
"S01010239",1,"Large Urban Areas","Alexandra Parade - 01","Glasgow City","833",0.07311,11393.7901791821,712
"S01010240",1,"Large Urban Areas","Alexandra Parade - 02","Glasgow City","658",0.04092,16080.156402737,2521
"S01010241",1,"Large Urban Areas","Alexandra Parade - 03","Glasgow City","1112",0.60949,1824.4762014143,1597
"S01010242",1,"Large Urban Areas","Carntyne West and Haghill - 01","Glasgow City","758",0.06246,12135.7668908101,478
"S01010243",1,"Large Urban Areas","Carntyne West and Haghill - 02","Glasgow City","988",0.04013,24619.9850485921,612
"S01010244",1,"Large Urban Areas","Carntyne West and Haghill - 03","Glasgow City","659",0.21097,3123.66687206712,711
"S01010245",1,"Large Urban Areas","Carntyne West and Haghill - 04","Glasgow City","796",0.38803,2051.38777929542,2
"S01010246",1,"Large Urban Areas","Carntyne West and Haghill - 05","Glasgow City","824",0.1417,5815.1023288638,428
"S01010247",1,"Large Urban Areas","Carntyne West and Haghill - 06","Glasgow City","738",0.19234,3836.95539149423,1722
"S01010248",1,"Large Urban Areas","Dennistoun - 01","Glasgow City","862",0.03796,22708.1138040042,4228
"S01010249",1,"Large Urban Areas","Dennistoun - 02","Glasgow City","661",0.04077,16212.9016433652,3452
"S01010250",1,"Large Urban Areas","Dennistoun - 03","Glasgow City","819",0.03849,21278.2540919719,4044
"S01010251",1,"Large Urban Areas","Dennistoun - 04","Glasgow City","758",0.03585,21143.6541143654,5082
"S01010252",1,"Large Urban Areas","Dennistoun - 05","Glasgow City","620",0.07368,8414.76655808903,2471
"S01010253",1,"Large Urban Areas","Dennistoun - 06","Glasgow City","639",0.05241,12192.329708071,174
"S01010254",1,"Large Urban Areas","Gallowgate North and Bellgrove - 01","Glasgow City","1078",0.20405,5283.01886792453,910
"S01010255",1,"Large Urban Areas","Gallowgate North and Bellgrove - 02","Glasgow City","757",0.10713,7066.18127508634,575
"S01010256",1,"Large Urban Areas","Gallowgate North and Bellgrove - 03","Glasgow City","854",0.04618,18492.854049372,445
"S01010257",1,"Large Urban Areas","Gallowgate North and Bellgrove - 04","Glasgow City","1732",0.22617,7657.95640447451,2795
"S01010258",1,"Large Urban Areas","Gallowgate North and Bellgrove - 05","Glasgow City","1826",0.03485,52395.9827833572,6327
"S01010259",1,"Large Urban Areas","City Centre East - 01","Glasgow City","1401",0.14823,9451.528030763,1226
"S01010260",1,"Large Urban Areas","City Centre East - 02","Glasgow City","2544",0.32294,7877.62432650028,3804
"S01010261",1,"Large Urban Areas","City Centre East - 03","Glasgow City","2269",0.34172,6639.93913145265,3661
"S01010262",1,"Large Urban Areas","City Centre East - 04","Glasgow City","868",0.55434,1565.82602734784,377
"S01010263",1,"Large Urban Areas","City Centre East - 05","Glasgow City","713",0.05619,12689.0905855134,4296
"S01010264",1,"Large Urban Areas","City Centre East - 06","Glasgow City","913",0.16948,5387.06632050979,1464
"S01010265",1,"Large Urban Areas","City Centre East - 07","Glasgow City","1107",0.06858,16141.7322834646,5726
"S01010266",1,"Large Urban Areas","City Centre West - 01","Glasgow City","669",0.08766,7631.75906913073,4076
"S01010267",1,"Large Urban Areas","City Centre West - 02","Glasgow City","1039",0.11526,9014.40222106542,3170
"S01010268",1,"Large Urban Areas","City Centre West - 03","Glasgow City","843",0.04489,18779.2381376699,3117
"S01010269",1,"Large Urban Areas","City Centre West - 04","Glasgow City","589",0.034,17323.5294117647,3133
"S01010270",1,"Large Urban Areas","City Centre West - 05","Glasgow City","1286",0.31647,4063.57632635005,331
"S01010271",1,"Large Urban Areas","City Centre West - 06","Glasgow City","800",0.13617,5875.00917970184,2617
"S01010272",1,"Large Urban Areas","City Centre South - 01","Glasgow City","1342",0.26256,5111.21267519805,864
"S01010273",1,"Large Urban Areas","City Centre South - 02","Glasgow City","800",0.14374,5565.60456379574,5072
"S01010274",1,"Large Urban Areas","City Centre South - 03","Glasgow City","697",0.23314,2989.61997083298,5108
"S01010275",1,"Large Urban Areas","City Centre South - 04","Glasgow City","932",0.53074,1756.0387383653,4178
"S01010276",1,"Large Urban Areas","Anderston - 01","Glasgow City","1255",0.24092,5209.19807404948,6110
"S01010277",1,"Large Urban Areas","Anderston - 02","Glasgow City","623",0.11881,5243.66635805067,1586
"S01010278",1,"Large Urban Areas","Anderston - 03","Glasgow City","612",0.03299,18551.0760836617,1004
"S01010279",1,"Large Urban Areas","Anderston - 04","Glasgow City","672",0.04896,13725.4901960784,2172
"S01010280",1,"Large Urban Areas","Anderston - 05","Glasgow City","992",0.09581,10353.8252791984,3528
"S01010281",1,"Large Urban Areas","Anderston - 06","Glasgow City","971",0.06052,16044.282881692,5442
"S01010282",1,"Large Urban Areas","Finnieston and Kelvinhaugh - 01","Glasgow City","1006",0.08825,11399.433427762,1429
"S01010283",1,"Large Urban Areas","Finnieston and Kelvinhaugh - 02","Glasgow City","727",0.64672,1124.13409203365,2933
"S01010284",1,"Large Urban Areas","Finnieston and Kelvinhaugh - 03","Glasgow City","2429",0.22594,10750.6417633,4246
"S01010285",1,"Large Urban Areas","Finnieston and Kelvinhaugh - 04","Glasgow City","799",0.04435,18015.7835400226,3152
"S01010286",1,"Large Urban Areas","Finnieston and Kelvinhaugh - 05","Glasgow City","2420",0.09989,24226.6493142457,5782
"S01010287",1,"Large Urban Areas","Finnieston and Kelvinhaugh - 06","Glasgow City","946",0.05413,17476.4455939405,5016
"S01010288",1,"Large Urban Areas","Finnieston and Kelvinhaugh - 07","Glasgow City","1130",0.07237,15614.2047809866,5913
"S01010289",1,"Large Urban Areas","Woodlands - 01","Glasgow City","982",0.15724,6245.23022131773,6092
"S01010290",1,"Large Urban Areas","Woodlands - 02","Glasgow City","625",0.08469,7379.85594521195,3019
"S01010291",1,"Large Urban Areas","Woodlands - 03","Glasgow City","1209",0.07962,15184.6269781462,3787
"S01010292",1,"Large Urban Areas","Woodlands - 04","Glasgow City","1078",0.04447,24241.0613897009,5519
"S01010293",1,"Large Urban Areas","Woodlands - 05","Glasgow City","969",0.03586,27021.7512548801,3459
"S01010294",1,"Large Urban Areas","Woodlands - 06","Glasgow City","731",0.02741,26669.0988690259,5235
"S01010295",1,"Large Urban Areas","Woodlands - 07","Glasgow City","1077",0.07105,15158.3391977481,4911
"S01010296",1,"Large Urban Areas","Woodlands - 08","Glasgow City","703",0.04044,17383.7784371909,2133
"S01010297",1,"Large Urban Areas","Woodside - 01","Glasgow City","1096",0.53716,2040.36041402934,1289
"S01010298",1,"Large Urban Areas","Woodside - 02","Glasgow City","853",0.06021,14167.0818800864,833
"S01010299",1,"Large Urban Areas","Woodside - 03","Glasgow City","573",0.03341,17150.5537264292,522
"S01010300",1,"Large Urban Areas","Woodside - 04","Glasgow City","1025",0.06541,15670.3867910105,1890
"S01010301",1,"Large Urban Areas","Firhill - 01","Glasgow City","627",0.12043,5206.34393423566,4413
"S01010302",1,"Large Urban Areas","Firhill - 02","Glasgow City","822",0.04016,20468.1274900398,809
"S01010303",1,"Large Urban Areas","Firhill - 03","Glasgow City","632",0.02452,25774.8776508972,660
"S01010304",1,"Large Urban Areas","Firhill - 04","Glasgow City","764",0.08767,8714.49754762176,270
"S01010305",1,"Large Urban Areas","Firhill - 05","Glasgow City","822",0.0707,11626.5912305516,1126
"S01010306",1,"Large Urban Areas","Firhill - 06","Glasgow City","809",0.08404,9626.3683960019,2614
"S01010307",1,"Large Urban Areas","Firhill - 07","Glasgow City","857",0.04185,20477.8972520908,5789
"S01010308",1,"Large Urban Areas","Firhill - 08","Glasgow City","1006",0.12062,8340.24208257337,4984
"S01010309",1,"Large Urban Areas","Keppochhill - 01","Glasgow City","318",0.10246,3103.65020495803,1056
"S01010310",1,"Large Urban Areas","Keppochhill - 02","Glasgow City","713",0.09029,7896.77705172223,415
"S01010311",1,"Large Urban Areas","Keppochhill - 03","Glasgow City","812",0.18713,4339.22941270774,48
"S01010312",1,"Large Urban Areas","Keppochhill - 04","Glasgow City","814",0.11809,6893.04767550174,19
"S01010313",1,"Large Urban Areas","Keppochhill - 05","Glasgow City","566",0.18981,2981.92929771877,86
"S01010314",1,"Large Urban Areas","Keppochhill - 06","Glasgow City","1682",0.23201,7249.68751346925,897
"S01010315",1,"Large Urban Areas","Ruchill - 01","Glasgow City","879",0.12406,7085.2813154925,1813
"S01010316",1,"Large Urban Areas","Ruchill - 02","Glasgow City","680",0.25945,2620.92888803238,313
"S01010317",1,"Large Urban Areas","Ruchill - 03","Glasgow City","962",0.12064,7974.13793103448,4067
"S01010318",1,"Large Urban Areas","Ruchill - 04","Glasgow City","1500",0.12801,11717.8345441762,2836
"S01010319",1,"Large Urban Areas","Ruchill - 05","Glasgow City","815",0.09616,8475.45757071547,2110
"S01010320",1,"Large Urban Areas","Ruchill - 06","Glasgow City","759",0.07306,10388.721598686,1042
"S01010321",1,"Large Urban Areas","Ruchill - 07","Glasgow City","879",0.15629,5624.16021498496,1377
"S01010322",1,"Large Urban Areas","Ruchill - 08","Glasgow City","1082",0.19848,5451.43087464732,6096
"S01010323",1,"Large Urban Areas","Possil Park - 01","Glasgow City","644",0.16288,3953.83104125737,7
"S01010324",1,"Large Urban Areas","Possil Park - 02","Glasgow City","858",0.30905,2776.24979776735,304
"S01010325",1,"Large Urban Areas","Possil Park - 03","Glasgow City","923",0.19101,4832.20773781477,426
"S01010326",1,"Large Urban Areas","Possil Park - 04","Glasgow City","1009",0.32919,3065.09918284274,15
"S01010327",1,"Large Urban Areas","Possil Park - 05","Glasgow City","906",0.14284,6342.76113133576,792
