FeatureCode,DateCode,Measurement,Units,Value
S02002416,2014,Count,Hectares,6367.602
S02002417,2014,Count,Hectares,70.938
S02002418,2014,Count,Hectares,88.865
S02002419,2014,Count,Hectares,113.4
S02002420,2014,Count,Hectares,125.079
S02002421,2014,Count,Hectares,131.937
S02002422,2014,Count,Hectares,84.457
S02002423,2014,Count,Hectares,97.827
S02002424,2014,Count,Hectares,80.593
S02002425,2014,Count,Hectares,388.148
S02002426,2014,Count,Hectares,784.926
S02002427,2014,Count,Hectares,115.54
S02002428,2014,Count,Hectares,107.946
S02002429,2014,Count,Hectares,109.605
S02002430,2014,Count,Hectares,121.954
S02002431,2014,Count,Hectares,69.109
S02002432,2014,Count,Hectares,83.914
S02002433,2014,Count,Hectares,69.972
S02002434,2014,Count,Hectares,76.688
S02002435,2014,Count,Hectares,249.116
S02002436,2014,Count,Hectares,13221.832
S02002437,2014,Count,Hectares,9856.476
S02002438,2014,Count,Hectares,17550.941
S02002439,2014,Count,Hectares,6308.753
S02002440,2014,Count,Hectares,7578.596
S02002441,2014,Count,Hectares,116.837
S02002442,2014,Count,Hectares,69.422
S02002443,2014,Count,Hectares,91.151
S02002444,2014,Count,Hectares,85.916
S02002445,2014,Count,Hectares,156.005
S02002446,2014,Count,Hectares,211.575
S02002447,2014,Count,Hectares,162.132
S02002448,2014,Count,Hectares,365.967
S02002449,2014,Count,Hectares,53.079
S02002450,2014,Count,Hectares,136.496
S02002451,2014,Count,Hectares,119.276
S02002452,2014,Count,Hectares,82.702
S02002453,2014,Count,Hectares,1277.694
S02002454,2014,Count,Hectares,2004.446
S02002455,2014,Count,Hectares,6868.342
S02002456,2014,Count,Hectares,129.99
S02002457,2014,Count,Hectares,26096.157
S02002458,2014,Count,Hectares,22261.411
S02002459,2014,Count,Hectares,103891.559
S02002460,2014,Count,Hectares,108.321
S02002461,2014,Count,Hectares,289.627
S02002462,2014,Count,Hectares,128.201
S02002463,2014,Count,Hectares,93.91
S02002464,2014,Count,Hectares,141.839
S02002465,2014,Count,Hectares,224.894
S02002466,2014,Count,Hectares,2280.033
S02002467,2014,Count,Hectares,163.64
S02002468,2014,Count,Hectares,214.389
S02002469,2014,Count,Hectares,4343.2
S02002470,2014,Count,Hectares,103.684
S02002471,2014,Count,Hectares,348.723
S02002472,2014,Count,Hectares,234.442
S02002473,2014,Count,Hectares,1695.35
S02002474,2014,Count,Hectares,1696.814
S02002475,2014,Count,Hectares,132.996
S02002476,2014,Count,Hectares,226.945
S02002477,2014,Count,Hectares,3448.808
S02002478,2014,Count,Hectares,134.093
S02002479,2014,Count,Hectares,7417.754
S02002480,2014,Count,Hectares,186.088
S02002481,2014,Count,Hectares,1008.422
S02002482,2014,Count,Hectares,267.284
S02002483,2014,Count,Hectares,192.481
S02002484,2014,Count,Hectares,7580.905
S02002485,2014,Count,Hectares,716.325
S02002486,2014,Count,Hectares,1233.468
S02002487,2014,Count,Hectares,171.676
S02002488,2014,Count,Hectares,188.271
S02002489,2014,Count,Hectares,159.153
S02002490,2014,Count,Hectares,118.414
S02002491,2014,Count,Hectares,140.318
S02002492,2014,Count,Hectares,416.966
S02002493,2014,Count,Hectares,70.42
S02002494,2014,Count,Hectares,1215.45
S02002495,2014,Count,Hectares,220.811
S02002496,2014,Count,Hectares,435.097
S02002497,2014,Count,Hectares,1347.904
S02002498,2014,Count,Hectares,144.174
S02002499,2014,Count,Hectares,2333.708
S02002500,2014,Count,Hectares,484.308
S02002501,2014,Count,Hectares,148.358
S02002502,2014,Count,Hectares,1011.121
S02002503,2014,Count,Hectares,100.13
S02002504,2014,Count,Hectares,197.529
S02002505,2014,Count,Hectares,580.045
S02002506,2014,Count,Hectares,3270.879
S02002507,2014,Count,Hectares,4289.629
S02002508,2014,Count,Hectares,144.798
S02002509,2014,Count,Hectares,496.478
S02002510,2014,Count,Hectares,3433.965
S02002511,2014,Count,Hectares,498.216
S02002512,2014,Count,Hectares,1755.612
S02002513,2014,Count,Hectares,78.113
S01013481,2014,Count,Hectares,511.607
S01006633,2014,Count,Hectares,7.688
S01006635,2014,Count,Hectares,8.33
S01006662,2014,Count,Hectares,21.742
S01006701,2014,Count,Hectares,11.018
S01006707,2014,Count,Hectares,11.05
S01006716,2014,Count,Hectares,18.265
S01006771,2014,Count,Hectares,7.619
S01006893,2014,Count,Hectares,19.002
S01006965,2014,Count,Hectares,34.856
S01007119,2014,Count,Hectares,23.306
S01007121,2014,Count,Hectares,7.853
S01007126,2014,Count,Hectares,16.537
S01007144,2014,Count,Hectares,3537.987
S01007194,2014,Count,Hectares,10.104
S01007332,2014,Count,Hectares,18141.319
S01007345,2014,Count,Hectares,10.737
S01007348,2014,Count,Hectares,44.028
S01007364,2014,Count,Hectares,16.166
S01007390,2014,Count,Hectares,13.679
S01007437,2014,Count,Hectares,28.936
S01007454,2014,Count,Hectares,609.548
S01007463,2014,Count,Hectares,37.788
S01007469,2014,Count,Hectares,21.758
S01007484,2014,Count,Hectares,23.116
S01007494,2014,Count,Hectares,3569.114
S01007500,2014,Count,Hectares,3859.155
S01007505,2014,Count,Hectares,11809.0
S01007547,2014,Count,Hectares,10365.048
S01007571,2014,Count,Hectares,6310.788
S01007576,2014,Count,Hectares,19.492
S01007579,2014,Count,Hectares,10.2
S01007584,2014,Count,Hectares,15.375
S01007617,2014,Count,Hectares,12.866
S01007656,2014,Count,Hectares,6816.977
S01007676,2014,Count,Hectares,3931.754
S01007744,2014,Count,Hectares,12.582
S01007783,2014,Count,Hectares,61.722
S01007810,2014,Count,Hectares,26.415
S01007814,2014,Count,Hectares,14.247
S01007826,2014,Count,Hectares,65.713
S01007848,2014,Count,Hectares,10.328
S01007855,2014,Count,Hectares,17.472
S01007878,2014,Count,Hectares,46.274
S01007880,2014,Count,Hectares,3531.745
S01007884,2014,Count,Hectares,10.873
S01007898,2014,Count,Hectares,13605.121
S01007921,2014,Count,Hectares,16.992
S01007960,2014,Count,Hectares,13.266
S01007982,2014,Count,Hectares,11.319
S01008001,2014,Count,Hectares,15.591
S01008003,2014,Count,Hectares,10.675
S01008109,2014,Count,Hectares,15.224
S01008146,2014,Count,Hectares,676.477
S01008147,2014,Count,Hectares,13.991
S01008179,2014,Count,Hectares,11.981
S01008200,2014,Count,Hectares,10.316
S01008220,2014,Count,Hectares,9.437
S01008222,2014,Count,Hectares,32.801
S01008229,2014,Count,Hectares,10.322
S01008311,2014,Count,Hectares,5.827
S01008314,2014,Count,Hectares,14.471
S01008419,2014,Count,Hectares,136.646
S01008454,2014,Count,Hectares,8.968
S01008471,2014,Count,Hectares,11.255
S01008703,2014,Count,Hectares,9.794
S01008707,2014,Count,Hectares,9.668
S01008708,2014,Count,Hectares,18.874
S01008711,2014,Count,Hectares,18.533
S01008931,2014,Count,Hectares,22.55
S01009018,2014,Count,Hectares,22451.089
S01009030,2014,Count,Hectares,11319.923
S01009057,2014,Count,Hectares,16.102
S01009071,2014,Count,Hectares,854.103
S01009119,2014,Count,Hectares,10.864
S01009164,2014,Count,Hectares,24.485
S01009189,2014,Count,Hectares,16.41
S01009240,2014,Count,Hectares,10.58
S01009241,2014,Count,Hectares,21.829
S01009252,2014,Count,Hectares,9.176
S01009269,2014,Count,Hectares,38.579
S01009452,2014,Count,Hectares,11.93
S01009614,2014,Count,Hectares,1554.388
S01009623,2014,Count,Hectares,24.624
S01009626,2014,Count,Hectares,13.2
S01009740,2014,Count,Hectares,15.678
S01009746,2014,Count,Hectares,4774.165
S01009775,2014,Count,Hectares,76.56
S01009778,2014,Count,Hectares,17.891
S01009783,2014,Count,Hectares,15.784
S01009825,2014,Count,Hectares,15.056
S01009826,2014,Count,Hectares,10.749
S01009844,2014,Count,Hectares,4.995
S01009970,2014,Count,Hectares,7.759
S01009988,2014,Count,Hectares,8.495
S01010035,2014,Count,Hectares,8.966
S01010050,2014,Count,Hectares,26.172
S01010087,2014,Count,Hectares,9.766
S01010133,2014,Count,Hectares,21.006
S01010147,2014,Count,Hectares,17.105
S01010150,2014,Count,Hectares,18.09
S01010151,2014,Count,Hectares,12.059
S01010156,2014,Count,Hectares,9.447
S01010168,2014,Count,Hectares,13.109
S01010171,2014,Count,Hectares,31.711
S01010178,2014,Count,Hectares,107.573
S01010181,2014,Count,Hectares,11.532
S01010194,2014,Count,Hectares,13.247
S01010200,2014,Count,Hectares,16.522
S01010204,2014,Count,Hectares,8.999
S01010215,2014,Count,Hectares,32.746
S01010225,2014,Count,Hectares,88.249
S01010245,2014,Count,Hectares,38.803
S01010246,2014,Count,Hectares,14.17
S01010253,2014,Count,Hectares,5.241
S01010259,2014,Count,Hectares,14.823
S01010278,2014,Count,Hectares,3.299
S01010299,2014,Count,Hectares,3.341
S01010310,2014,Count,Hectares,9.029
S01010324,2014,Count,Hectares,30.905
S01010330,2014,Count,Hectares,8.543
S01010337,2014,Count,Hectares,12.062
S01010338,2014,Count,Hectares,12.253
S01010350,2014,Count,Hectares,9.271
S01010481,2014,Count,Hectares,7.668
S01010494,2014,Count,Hectares,23.067
S01010497,2014,Count,Hectares,57.192
S01010503,2014,Count,Hectares,20.446
S01010514,2014,Count,Hectares,30.015
S01010563,2014,Count,Hectares,16.951
S01010643,2014,Count,Hectares,26.567
S01010678,2014,Count,Hectares,15197.722
S01010732,2014,Count,Hectares,28.054
S01010733,2014,Count,Hectares,14.854
S01010735,2014,Count,Hectares,13.943
S01010743,2014,Count,Hectares,10.331
S01010769,2014,Count,Hectares,15644.232
S01010777,2014,Count,Hectares,29.165
S01010813,2014,Count,Hectares,30664.814
S01010820,2014,Count,Hectares,5203.582
S01010831,2014,Count,Hectares,11.843
S01010850,2014,Count,Hectares,20.683
S01010880,2014,Count,Hectares,9.358
S01010889,2014,Count,Hectares,3.803
S01010897,2014,Count,Hectares,21.426
S01010898,2014,Count,Hectares,11.909
S01010904,2014,Count,Hectares,9.266
S01010915,2014,Count,Hectares,8.232
S01010921,2014,Count,Hectares,11.158
S01010926,2014,Count,Hectares,21.989
S01010928,2014,Count,Hectares,11.793
S01011009,2014,Count,Hectares,8.08
S01011015,2014,Count,Hectares,10.231
S01011026,2014,Count,Hectares,8.679
S01011028,2014,Count,Hectares,15.723
S01011089,2014,Count,Hectares,23.73
S01011191,2014,Count,Hectares,8.413
S01011194,2014,Count,Hectares,12.561
S01011198,2014,Count,Hectares,15.874
S01011218,2014,Count,Hectares,13.663
S01011219,2014,Count,Hectares,11.037
S01011225,2014,Count,Hectares,35.07
S01011252,2014,Count,Hectares,11.045
S01011256,2014,Count,Hectares,6.707
S01011257,2014,Count,Hectares,13.593
S01011264,2014,Count,Hectares,10.136
S01011268,2014,Count,Hectares,37.024
S01011273,2014,Count,Hectares,12.11
S01011286,2014,Count,Hectares,13.769
S01011339,2014,Count,Hectares,15.133
S01011371,2014,Count,Hectares,9.926
S01011394,2014,Count,Hectares,10.89
S01011416,2014,Count,Hectares,9.638
S01011419,2014,Count,Hectares,8.645
S01011425,2014,Count,Hectares,32.529
S01011434,2014,Count,Hectares,13.008
S01011444,2014,Count,Hectares,15.313
S01011460,2014,Count,Hectares,19.273
S01011467,2014,Count,Hectares,9.876
S01011473,2014,Count,Hectares,64.03
S01011474,2014,Count,Hectares,14.282
S01011475,2014,Count,Hectares,7.314
S01011488,2014,Count,Hectares,11.577
S01011493,2014,Count,Hectares,10.872
S01011500,2014,Count,Hectares,8.072
S01011501,2014,Count,Hectares,15.077
S01011522,2014,Count,Hectares,21.369
S01011529,2014,Count,Hectares,10.647
S01011539,2014,Count,Hectares,12.709
S01011543,2014,Count,Hectares,13.454
S01011555,2014,Count,Hectares,9.895
S01011559,2014,Count,Hectares,8.616
S01011561,2014,Count,Hectares,11.847
S01011592,2014,Count,Hectares,40.622
S01011621,2014,Count,Hectares,15.182
S01011634,2014,Count,Hectares,10.427
S01011635,2014,Count,Hectares,37.469
S01011642,2014,Count,Hectares,20.381
S01011653,2014,Count,Hectares,14.459
S01011657,2014,Count,Hectares,11.928
S01011682,2014,Count,Hectares,4283.184
S01011710,2014,Count,Hectares,6.827
S01011729,2014,Count,Hectares,12.626
S01011741,2014,Count,Hectares,7.372
S01011746,2014,Count,Hectares,5.588
S01011834,2014,Count,Hectares,1649.93
S01011917,2014,Count,Hectares,10.939
S01012064,2014,Count,Hectares,10.094
S01012080,2014,Count,Hectares,17.674
S01012083,2014,Count,Hectares,18.929
S01012099,2014,Count,Hectares,18.862
S01012156,2014,Count,Hectares,21.547
S01012161,2014,Count,Hectares,5.54
S01012177,2014,Count,Hectares,9.133
S01012217,2014,Count,Hectares,6.941
S01012228,2014,Count,Hectares,10.29
S01012265,2014,Count,Hectares,19.579
S01012297,2014,Count,Hectares,9564.981
S01012336,2014,Count,Hectares,11.021
S01012360,2014,Count,Hectares,19.752
S01012362,2014,Count,Hectares,15.789
S01012379,2014,Count,Hectares,25117.893
S01012426,2014,Count,Hectares,9.726
S01012427,2014,Count,Hectares,7.525
S01012570,2014,Count,Hectares,17260.307
S01012579,2014,Count,Hectares,3054.178
S01012625,2014,Count,Hectares,9.319
S01012642,2014,Count,Hectares,14.336
S01012643,2014,Count,Hectares,13.548
S01012675,2014,Count,Hectares,13.299
S01012677,2014,Count,Hectares,10.725
S01012728,2014,Count,Hectares,16.068
S01012783,2014,Count,Hectares,9.655
S01012822,2014,Count,Hectares,9.169
S01012832,2014,Count,Hectares,20.54
S01012833,2014,Count,Hectares,15.678
S01012869,2014,Count,Hectares,14.985
S01012899,2014,Count,Hectares,4.388
S01012972,2014,Count,Hectares,13.652
S01013016,2014,Count,Hectares,5498.001
S01013030,2014,Count,Hectares,22.137
S01013072,2014,Count,Hectares,11.893
S01013133,2014,Count,Hectares,97.433
S01013155,2014,Count,Hectares,12.694
S01013166,2014,Count,Hectares,10.42
S01013202,2014,Count,Hectares,43.182
S01013213,2014,Count,Hectares,8.625
S01013219,2014,Count,Hectares,7.661
S01013225,2014,Count,Hectares,13.917
S01013227,2014,Count,Hectares,45.788
S01013242,2014,Count,Hectares,2466.026
S01013248,2014,Count,Hectares,12.079
S01013251,2014,Count,Hectares,19.776
S01013252,2014,Count,Hectares,31.422
S01013254,2014,Count,Hectares,21.498
S01013301,2014,Count,Hectares,25.808
S01013309,2014,Count,Hectares,79.666
S01013321,2014,Count,Hectares,18.053
S01013326,2014,Count,Hectares,12.084
S01013342,2014,Count,Hectares,23.502
S01013453,2014,Count,Hectares,24.241
S02001925,2014,Count,Hectares,100.258
S13002843,2014,Count,Hectares,4458.767
S13002845,2014,Count,Hectares,403.573
S13002844,2014,Count,Hectares,1257.939
S13002837,2014,Count,Hectares,590.362
S13002841,2014,Count,Hectares,313.199
S13002846,2014,Count,Hectares,497.397
S13002842,2014,Count,Hectares,319.18
S13002847,2014,Count,Hectares,1536.374
S13002839,2014,Count,Hectares,318.882
S13002840,2014,Count,Hectares,414.64
S13002838,2014,Count,Hectares,311.227
S13002835,2014,Count,Hectares,5384.911
S13002836,2014,Count,Hectares,2764.179
S13002862,2014,Count,Hectares,150936.264
S13002863,2014,Count,Hectares,53642.433
S13002866,2014,Count,Hectares,47952.052
S13002864,2014,Count,Hectares,9245.557
S13002865,2014,Count,Hectares,22591.2
S13002860,2014,Count,Hectares,12575.138
S13002861,2014,Count,Hectares,93088.012
S13002857,2014,Count,Hectares,21456.18
S13002858,2014,Count,Hectares,8222.611
S13002859,2014,Count,Hectares,8053.777
S13002855,2014,Count,Hectares,27549.042
S13002856,2014,Count,Hectares,20363.501
S13002854,2014,Count,Hectares,45754.554
S13002848,2014,Count,Hectares,24098.883
S13002849,2014,Count,Hectares,22578.094
S13002851,2014,Count,Hectares,38546.842
S13002853,2014,Count,Hectares,8679.572
S13002852,2014,Count,Hectares,9483.327
S13002850,2014,Count,Hectares,6443.848
S13002870,2014,Count,Hectares,11791.66
S13002871,2014,Count,Hectares,8506.976
S13002872,2014,Count,Hectares,26301.06
S13002873,2014,Count,Hectares,4456.03
S13002874,2014,Count,Hectares,8956.625
S13002868,2014,Count,Hectares,71714.896
S13002869,2014,Count,Hectares,8717.116
S13002867,2014,Count,Hectares,77734.184
S13002875,2014,Count,Hectares,3713.45
S13002876,2014,Count,Hectares,4077.9
S13002877,2014,Count,Hectares,1267.617
S13002879,2014,Count,Hectares,6231.255
S13002878,2014,Count,Hectares,573.539
S13002880,2014,Count,Hectares,30504.248
S13002881,2014,Count,Hectares,146084.494
S13002882,2014,Count,Hectares,123359.97
S13002883,2014,Count,Hectares,39377.371
S13002884,2014,Count,Hectares,23091.289
S13002886,2014,Count,Hectares,83914.721
S13002890,2014,Count,Hectares,90062.868
S13002887,2014,Count,Hectares,14896.187
S13002885,2014,Count,Hectares,2250.271
S13002889,2014,Count,Hectares,21714.289
S13002888,2014,Count,Hectares,3417.873
S13002891,2014,Count,Hectares,63945.952
S13002900,2014,Count,Hectares,34354.123
S13002899,2014,Count,Hectares,19825.039
S13002898,2014,Count,Hectares,39673.325
S13002897,2014,Count,Hectares,12087.14
S13002892,2014,Count,Hectares,16135.445
S13002895,2014,Count,Hectares,448.212
S13002896,2014,Count,Hectares,384.982
S13002894,2014,Count,Hectares,3020.1
S13002893,2014,Count,Hectares,283.88
S13002901,2014,Count,Hectares,3674.193
S13002902,2014,Count,Hectares,448.241
S13002903,2014,Count,Hectares,462.972
S13002904,2014,Count,Hectares,8749.596
S13002905,2014,Count,Hectares,422.807
S13002906,2014,Count,Hectares,1001.674
S13002907,2014,Count,Hectares,2689.402
S13002910,2014,Count,Hectares,4304.441
S13002908,2014,Count,Hectares,974.58
S13002909,2014,Count,Hectares,1960.857
S13002912,2014,Count,Hectares,32514.548
S13002911,2014,Count,Hectares,9769.652
S13002913,2014,Count,Hectares,18393.946
S13002915,2014,Count,Hectares,4137.08
S13002914,2014,Count,Hectares,2242.722
S13002918,2014,Count,Hectares,9877.35
S13002917,2014,Count,Hectares,625.549
S13002916,2014,Count,Hectares,496.485
S13002920,2014,Count,Hectares,6162.473
S13002926,2014,Count,Hectares,2604.45
S13002927,2014,Count,Hectares,463.31
S13002925,2014,Count,Hectares,539.118
S13002928,2014,Count,Hectares,535.967
S13002934,2014,Count,Hectares,1666.425
S13002933,2014,Count,Hectares,655.569
S13002929,2014,Count,Hectares,725.077
S13002932,2014,Count,Hectares,632.965
S13002930,2014,Count,Hectares,268.283
S13002935,2014,Count,Hectares,1254.638
S13002931,2014,Count,Hectares,504.243
S13002922,2014,Count,Hectares,664.99
S13002923,2014,Count,Hectares,782.793
S13002924,2014,Count,Hectares,735.011
S13002919,2014,Count,Hectares,5620.113
S13002921,2014,Count,Hectares,2517.968
S13002938,2014,Count,Hectares,5767.131
S13002940,2014,Count,Hectares,3042.764
S13002939,2014,Count,Hectares,4081.359
S13002937,2014,Count,Hectares,670.433
S13002941,2014,Count,Hectares,905.422
S13002942,2014,Count,Hectares,2176.554
S13002944,2014,Count,Hectares,8413.453
S13002943,2014,Count,Hectares,1918.148
S13002936,2014,Count,Hectares,2761.085
S13002949,2014,Count,Hectares,2814.072
S13002947,2014,Count,Hectares,1467.582
S13002946,2014,Count,Hectares,893.579
S13002948,2014,Count,Hectares,925.416
S13002950,2014,Count,Hectares,1720.17
S13002953,2014,Count,Hectares,5966.086
S13002955,2014,Count,Hectares,384.454
S13002956,2014,Count,Hectares,674.238
S13002954,2014,Count,Hectares,596.259
S13002966,2014,Count,Hectares,2732.687
S13002959,2014,Count,Hectares,1892.419
S13002958,2014,Count,Hectares,5813.674
S13002965,2014,Count,Hectares,8853.453
S13002960,2014,Count,Hectares,27788.843
S13002964,2014,Count,Hectares,8455.739
S13002963,2014,Count,Hectares,19321.268
S13002962,2014,Count,Hectares,5448.688
S13002961,2014,Count,Hectares,9590.097
S13002969,2014,Count,Hectares,1172.487
S13002968,2014,Count,Hectares,807.614
S13002970,2014,Count,Hectares,703.993
S13002971,2014,Count,Hectares,882.538
S13002972,2014,Count,Hectares,803.286
S13002974,2014,Count,Hectares,407.53
S13002973,2014,Count,Hectares,464.298
S13002967,2014,Count,Hectares,1103.784
S13002975,2014,Count,Hectares,709.135
S13002985,2014,Count,Hectares,838.814
S13002986,2014,Count,Hectares,1002.547
S13002987,2014,Count,Hectares,1458.541
