"LSOA11CD","LSOA11NM","RUC11CD","RUC11","FID","Mid-2017 population","Area Sq Km","People per Sq Km","LSOA Name (Eng)","LSOA Name -  
ONS classification","Local Authority Name (Eng)","WIMD 2014 Overall Rank(r)","WIMD 2014 Overall Decile","WIMD 2014 Overall Quintile","WIMD 2014 Overall Quartile"
"W01001131","The Vale of Glamorgan 008C","C1","Urban city and town",33711,"1837","0.3624","5068.9845474613685","Stanwell 3","The Vale of Glamorgan 008C","Vale of Glamorgan",777,5,3,2
"W01001132","The Vale of Glamorgan 008D","C1","Urban city and town",33712,"1390","1.2731000000000001","1091.8231089466656","Sully 1","The Vale of Glamorgan 008D","Vale of Glamorgan",1655,9,5,4
"W01001133","The Vale of Glamorgan 008E","C1","Urban city and town",33713,"2207","2.6812","823.13889303297026","Sully 2","The Vale of Glamorgan 008E","Vale of Glamorgan",1660,9,5,4
"W01001134","The Vale of Glamorgan 008F","C1","Urban city and town",33714,"1187","3.1031","382.52070510135025","Sully 3","The Vale of Glamorgan 008F","Vale of Glamorgan",1645,9,5,4
"W01001135","The Vale of Glamorgan 003C","E1","Rural village and dispersed",33715,"1635","29.180199999999999","56.031144406138409","Wenvoe 1","The Vale of Glamorgan 003C","Vale of Glamorgan",1664,9,5,4
"W01001136","The Vale of Glamorgan 003D","E1","Rural village and dispersed",33716,"1179","2.0600999999999998","572.30231542158151","Wenvoe 2","The Vale of Glamorgan 003D","Vale of Glamorgan",1689,9,5,4
"W01001137","Rhondda Cynon Taf 005A","C1","Urban city and town",33717,"2244","3.8313999999999999","585.6866941587931","Aberaman North 1","Rhondda Cynon Taf 005A","Rhondda Cynon Taf",472,3,2,1
"W01001138","Rhondda Cynon Taf 005B","C1","Urban city and town",33718,"1279","0.27710000000000001","4615.6622158065675","Aberaman North 2","Rhondda Cynon Taf 005B","Rhondda Cynon Taf",322,2,1,1
"W01001139","Rhondda Cynon Taf 005C","C1","Urban city and town",33719,"1641","0.20069999999999999","8176.3826606875937","Aberaman North 3","Rhondda Cynon Taf 005C","Rhondda Cynon Taf",683,4,2,2
"W01001140","Rhondda Cynon Taf 005D","C1","Urban city and town",33720,"1394","3.6248","384.57294195541823","Aberaman South 1","Rhondda Cynon Taf 005D","Rhondda Cynon Taf",398,3,2,1
"W01001141","Rhondda Cynon Taf 005E","C1","Urban city and town",33721,"1608","4.6980000000000004","342.27330779054915","Aberaman South 2","Rhondda Cynon Taf 005E","Rhondda Cynon Taf",253,2,1,1
"W01001146","Rhondda Cynon Taf 012D","D1","Rural town and fringe",33722,"1479","0.88379999999999992","1673.4555329260015","Abercynon 4","Rhondda Cynon Taf 012D","Rhondda Cynon Taf",1178,7,4,3
"W01001147","Rhondda Cynon Taf 004A","C1","Urban city and town",33723,"1707","5.0744999999999996","336.38782146024244","Aberdare East 1","Rhondda Cynon Taf 004A","Rhondda Cynon Taf",1025,6,3,3
"W01001148","Rhondda Cynon Taf 002A","C1","Urban city and town",33724,"1774","0.37770000000000004","4696.8493513370395","Aberdare East 2","Rhondda Cynon Taf 002A","Rhondda Cynon Taf",686,4,2,2
"W01001149","Rhondda Cynon Taf 003A","C1","Urban city and town",33725,"1478","0.70200000000000007","2105.4131054131053","Aberdare East 3","Rhondda Cynon Taf 003A","Rhondda Cynon Taf",717,4,2,2
"W01001150","Rhondda Cynon Taf 003B","C1","Urban city and town",33726,"1707","0.58219999999999994","2931.982136722776","Aberdare East 4","Rhondda Cynon Taf 003B","Rhondda Cynon Taf",272,2,1,1
"W01001054","Bridgend 018F","C1","Urban city and town",33727,"1208","1.7188999999999999","702.77503054278907","Rest Bay 2","Bridgend 018F","Bridgend",1706,9,5,4
"W01001151","Rhondda Cynon Taf 003C","C1","Urban city and town",33728,"1571","0.77319999999999989","2031.8158303155719","Aberdare West/Llwydcoed 1","Rhondda Cynon Taf 003C","Rhondda Cynon Taf",1310,7,4,3
"W01000893","Neath Port Talbot 003A","D1","Rural town and fringe",33729,"2029","14.896400000000002","136.20740581617034","Blaengwrach","Neath Port Talbot 003A","Neath Port Talbot",618,4,2,2
"W01001055","Bridgend 007C","C1","Urban city and town",33730,"1190","0.38340000000000002","3103.8080333854982","Sarn 1","Bridgend 007C","Bridgend",141,1,1,1
"W01001152","Rhondda Cynon Taf 002B","C1","Urban city and town",33731,"1873","8.906699999999999","210.29112914996577","Aberdare West/Llwydcoed 2","Rhondda Cynon Taf 002B","Rhondda Cynon Taf",706,4,2,2
"W01001153","Rhondda Cynon Taf 002C","C1","Urban city and town",33732,"1522","0.4753","3202.188091731538","Aberdare West/Llwydcoed 3","Rhondda Cynon Taf 002C","Rhondda Cynon Taf",520,3,2,2
"W01001154","Rhondda Cynon Taf 003D","C1","Urban city and town",33733,"1442","10.508599999999999","137.2209428468112","Aberdare West/Llwydcoed 4","Rhondda Cynon Taf 003D","Rhondda Cynon Taf",430,3,2,1
"W01001155","Rhondda Cynon Taf 002D","C1","Urban city and town",33734,"1526","0.72189999999999999","2113.8661864524174","Aberdare West/Llwydcoed 5","Rhondda Cynon Taf 002D","Rhondda Cynon Taf",757,4,2,2
"W01001156","Rhondda Cynon Taf 003E","C1","Urban city and town",33735,"1452","0.4108","3534.5666991236612","Aberdare West/Llwydcoed 6","Rhondda Cynon Taf 003E","Rhondda Cynon Taf",1791,10,5,4
"W01001157","Rhondda Cynon Taf 028A","C1","Urban city and town",33736,"1338","0.21289999999999998","6284.6406763738851","Beddau 1","Rhondda Cynon Taf 028A","Rhondda Cynon Taf",1291,7,4,3
"W01001158","Rhondda Cynon Taf 028B","C1","Urban city and town",33737,"1506","4.0654000000000003","370.44325281645098","Beddau 2","Rhondda Cynon Taf 028B","Rhondda Cynon Taf",648,4,2,2
"W01001159","Rhondda Cynon Taf 028C","C1","Urban city and town",33738,"1725","0.79449999999999998","2171.1768407803652","Beddau 3","Rhondda Cynon Taf 028C","Rhondda Cynon Taf",1695,9,5,4
"W01001160","Rhondda Cynon Taf 029A","D1","Rural town and fringe",33739,"1607","4.7057000000000002","341.50073315340967","Brynna 1","Rhondda Cynon Taf 029A","Rhondda Cynon Taf",1586,9,5,4
"W01001161","Rhondda Cynon Taf 029B","D1","Rural town and fringe",33740,"3029","7.7279999999999998","391.95134575569358","Brynna 2","Rhondda Cynon Taf 029B","Rhondda Cynon Taf",936,5,3,2
"W01001162","Rhondda Cynon Taf 025A","C1","Urban city and town",33741,"2288","0.80569999999999997","2839.7666625294778","Church Village 1","Rhondda Cynon Taf 025A","Rhondda Cynon Taf",338,2,1,1
"W01001164","Rhondda Cynon Taf 019A","C1","Urban city and town",33742,"1551","2.1747000000000001","713.2018209408194","Cilfynydd 1","Rhondda Cynon Taf 019A","Rhondda Cynon Taf",789,5,3,2
"W01001165","Rhondda Cynon Taf 019B","C1","Urban city and town",33743,"1347","1.9706000000000001","683.54815792144518","Cilfynydd 2","Rhondda Cynon Taf 019B","Rhondda Cynon Taf",775,5,3,2
"W01001166","Rhondda Cynon Taf 016A","C1","Urban city and town",33744,"1302","3.8969","334.11172983653671","Cwm Clydach 1","Rhondda Cynon Taf 016A","Rhondda Cynon Taf",184,1,1,1
"W01001167","Rhondda Cynon Taf 016B","C1","Urban city and town",33745,"1519","0.9577","1586.0916779784902","Cwm Clydach 2","Rhondda Cynon Taf 016B","Rhondda Cynon Taf",459,3,2,1
"W01001168","Rhondda Cynon Taf 004B","C1","Urban city and town",33746,"1473","1.8763999999999998","785.01385632061397","Cwmbach 1","Rhondda Cynon Taf 004B","Rhondda Cynon Taf",667,4,2,2
"W01001169","Rhondda Cynon Taf 004C","C1","Urban city and town",33747,"2501","3.4411","726.80247595245703","Cwmbach 2","Rhondda Cynon Taf 004C","Rhondda Cynon Taf",81,1,1,1
"W01001170","Rhondda Cynon Taf 004D","C1","Urban city and town",33748,"1143","0.76430000000000009","1495.4860656810151","Cwmbach 3","Rhondda Cynon Taf 004D","Rhondda Cynon Taf",1612,9,5,4
"W01001171","Rhondda Cynon Taf 017A","C1","Urban city and town",33749,"1296","2.6848000000000001","482.71752085816445","Cymmer (Rhondda Cynon Taf) 1","Rhondda Cynon Taf 017A","Rhondda Cynon Taf",571,3,2,2
"W01001172","Rhondda Cynon Taf 020A","C1","Urban city and town",33750,"1458","0.85219999999999996","1710.8659938981461","Cymmer (Rhondda Cynon Taf) 2","Rhondda Cynon Taf 020A","Rhondda Cynon Taf",792,5,3,2
"W01001173","Rhondda Cynon Taf 020B","C1","Urban city and town",33751,"1277","0.68180000000000007","1872.9832795541213","Cymmer (Rhondda Cynon Taf) 3","Rhondda Cynon Taf 020B","Rhondda Cynon Taf",94,1,1,1
"W01001174","Rhondda Cynon Taf 020C","C1","Urban city and town",33752,"1455","0.93879999999999997","1549.850873455475","Cymmer (Rhondda Cynon Taf) 4","Rhondda Cynon Taf 020C","Rhondda Cynon Taf",71,1,1,1
"W01001175","Rhondda Cynon Taf 009A","D1","Rural town and fringe",33753,"1431","0.58399999999999996","2450.3424657534247","Ferndale 1","Rhondda Cynon Taf 009A","Rhondda Cynon Taf",697,4,2,2
"W01001176","Rhondda Cynon Taf 013A","D1","Rural town and fringe",33754,"1449","1.0314000000000001","1404.8865619546245","Ferndale 2","Rhondda Cynon Taf 013A","Rhondda Cynon Taf",540,3,2,2
"W01001177","Rhondda Cynon Taf 009B","D1","Rural town and fringe",33755,"1229","2.1907000000000001","561.00789701921758","Ferndale 3","Rhondda Cynon Taf 009B","Rhondda Cynon Taf",393,3,2,1
"W01001178","Rhondda Cynon Taf 023A","D1","Rural town and fringe",33756,"1658","2.6114999999999999","634.88416618801455","Gilfach Goch 1","Rhondda Cynon Taf 023A","Rhondda Cynon Taf",586,4,2,2
"W01001179","Rhondda Cynon Taf 023B","D1","Rural town and fringe",33757,"1788","3.4223000000000003","522.45565847529429","Gilfach Goch 2","Rhondda Cynon Taf 023B","Rhondda Cynon Taf",75,1,1,1
"W01001180","Rhondda Cynon Taf 015A","D1","Rural town and fringe",33758,"1553","0.96550000000000002","1608.4930088037286","Glyncoch 1","Rhondda Cynon Taf 015A","Rhondda Cynon Taf",28,1,1,1
"W01001181","Rhondda Cynon Taf 015B","D1","Rural town and fringe",33759,"1445","1.1323000000000001","1276.1635608937561","Glyncoch 2","Rhondda Cynon Taf 015B","Rhondda Cynon Taf",460,3,2,1
"W01001182","Rhondda Cynon Taf 021A","C1","Urban city and town",33760,"1463","2.8576999999999999","511.95016971690524","Graig (Rhondda Cynon Taf) 1","Rhondda Cynon Taf 021A","Rhondda Cynon Taf",612,4,2,2
"W01001183","Rhondda Cynon Taf 021B","C1","Urban city and town",33761,"1009","0.29320000000000002","3441.3369713506136","Graig (Rhondda Cynon Taf) 2","Rhondda Cynon Taf 021B","Rhondda Cynon Taf",385,3,2,1
"W01001184","Rhondda Cynon Taf 026A","C1","Urban city and town",33762,"2066","4.0995999999999997","503.95160503463757","Hawthorn 1","Rhondda Cynon Taf 026A","Rhondda Cynon Taf",981,6,3,3
"W01001185","Rhondda Cynon Taf 022A","C1","Urban city and town",33763,"1878","0.42849999999999999","4382.7304550758463","Hawthorn 2","Rhondda Cynon Taf 022A","Rhondda Cynon Taf",396,3,2,1
"W01001186","Rhondda Cynon Taf 001A","D1","Rural town and fringe",33764,"1768","0.45399999999999996","3894.2731277533044","Hirwaun 1","Rhondda Cynon Taf 001A","Rhondda Cynon Taf",889,5,3,2
"W01001187","Rhondda Cynon Taf 001B","D1","Rural town and fringe",33765,"1357","0.873","1554.410080183276","Hirwaun 2","Rhondda Cynon Taf 001B","Rhondda Cynon Taf",776,5,3,2
"W01001188","Rhondda Cynon Taf 001C","D1","Rural town and fringe",33766,"1185","2.5787999999999998","459.51605397859475","Hirwaun 3","Rhondda Cynon Taf 001C","Rhondda Cynon Taf",180,1,1,1
"W01001189","Rhondda Cynon Taf 029C","D1","Rural town and fringe",33767,"1583","0.46810000000000002","3381.7560350352487","Llanharan 1","Rhondda Cynon Taf 029C","Rhondda Cynon Taf",611,4,2,2
"W01001190","Rhondda Cynon Taf 029D","D1","Rural town and fringe",33768,"2776","10.529100000000001","263.65026450503836","Llanharan 2","Rhondda Cynon Taf 029D","Rhondda Cynon Taf",1473,8,4,4
"W01001191","Rhondda Cynon Taf 031A","D1","Rural town and fringe",33769,"3212","7.1094000000000008","451.79621346386472","Llanharry 1","Rhondda Cynon Taf 031A","Rhondda Cynon Taf",1532,9,5,4
"W01001192","Rhondda Cynon Taf 031B","D1","Rural town and fringe",33770,"1370","0.27989999999999998","4894.605216148625","Llanharry 2","Rhondda Cynon Taf 031B","Rhondda Cynon Taf",210,2,1,1
"W01001056","Bridgend 007D","C1","Urban city and town",33771,"1190","1.0522","1130.9636951149971","Sarn 2","Bridgend 007D","Bridgend",844,5,3,2
"W01001057","Bridgend 006B","C1","Urban city and town",33772,"1647","1.1868000000000001","1387.7654196157735","Ynysawdre 1","Bridgend 006B","Bridgend",225,2,1,1
"W01001058","Bridgend 006C","C1","Urban city and town",33773,"1959","0.72659999999999991","2696.1189099917428","Ynysawdre 2","Bridgend 006C","Bridgend",1062,6,3,3
"W01001059","The Vale of Glamorgan 015A","C1","Urban city and town",33774,"1540","0.63670000000000004","2418.7215329040364","Baruc 1","The Vale of Glamorgan 015A","Vale of Glamorgan",1551,9,5,4
"W01001060","The Vale of Glamorgan 015B","C1","Urban city and town",33775,"1486","0.92420000000000002","1607.8770828824929","Baruc 2","The Vale of Glamorgan 015B","Vale of Glamorgan",1763,10,5,4
"W01001061","The Vale of Glamorgan 015C","C1","Urban city and town",33776,"2332","1.581","1475.0158127767236","Baruc 3","The Vale of Glamorgan 015C","Vale of Glamorgan",653,4,2,2
"W01001062","The Vale of Glamorgan 013A","C1","Urban city and town",33777,"1349","0.19039999999999999","7085.0840336134461","Baruc 4","The Vale of Glamorgan 013A","Vale of Glamorgan",1206,7,4,3
"W01001063","The Vale of Glamorgan 012A","C1","Urban city and town",33778,"1740","0.18289999999999998","9513.3952979770384","Buttrills 1","The Vale of Glamorgan 012A","Vale of Glamorgan",764,4,2,2
"W01001064","The Vale of Glamorgan 013B","C1","Urban city and town",33779,"1511","0.28220000000000001","5354.3586109142452","Buttrills 2","The Vale of Glamorgan 013B","Vale of Glamorgan",198,2,1,1
"W01001065","The Vale of Glamorgan 012B","C1","Urban city and town",33780,"1647","0.26450000000000001","6226.8431001890358","Buttrills 3","The Vale of Glamorgan 012B","Vale of Glamorgan",760,4,2,2
"W01001066","The Vale of Glamorgan 015D","C1","Urban city and town",33781,"1623","0.3458","4693.4644303065352","Buttrills 4","The Vale of Glamorgan 015D","Vale of Glamorgan",546,3,2,2
"W01000894","Neath Port Talbot 013A","C1","Urban city and town",33782,"1396","3.6327999999999996","384.27659105923811","Briton Ferry East 1","Neath Port Talbot 013A","Neath Port Talbot",864,5,3,2
"W01001067","The Vale of Glamorgan 009A","C1","Urban city and town",33783,"1418","0.2089","6787.9368118717093","Cadoc 1","The Vale of Glamorgan 009A","Vale of Glamorgan",236,2,1,1
"W01000895","Neath Port Talbot 013B","C1","Urban city and town",33784,"1482","1.3374000000000001","1108.12023328847","Briton Ferry East 2","Neath Port Talbot 013B","Neath Port Talbot",323,2,1,1
"W01001068","The Vale of Glamorgan 009B","C1","Urban city and town",33785,"1730","0.44469999999999998","3890.263098718237","Cadoc 2","The Vale of Glamorgan 009B","Vale of Glamorgan",782,5,3,2
"W01000896","Neath Port Talbot 013C","C1","Urban city and town",33786,"1646","1.3577000000000001","1212.3444059807025","Briton Ferry West 1","Neath Port Talbot 013C","Neath Port Talbot",123,1,1,1
"W01000897","Neath Port Talbot 013D","C1","Urban city and town",33787,"1342","1.4921","899.40352523289323","Briton Ferry West 2","Neath Port Talbot 013D","Neath Port Talbot",518,3,2,2
"W01000898","Neath Port Talbot 014A","E1","Rural village and dispersed",33788,"1505","17.325499999999998","86.866179908227764","Bryn and Cwmavon 1","Neath Port Talbot 014A","Neath Port Talbot",901,5,3,2
"W01000899","Neath Port Talbot 014B","D1","Rural town and fringe",33789,"1888","0.58920000000000006","3204.3448744059738","Bryn and Cwmavon 2","Neath Port Talbot 014B","Neath Port Talbot",1597,9,5,4
"W01000900","Neath Port Talbot 014C","D1","Rural town and fringe",33790,"1595","2.4201999999999999","659.03644326915139","Bryn and Cwmavon 3","Neath Port Talbot 014C","Neath Port Talbot",310,2,1,1
"W01000901","Neath Port Talbot 014D","D1","Rural town and fringe",33791,"1731","2.8287","611.94188142963196","Bryn and Cwmavon 4","Neath Port Talbot 014D","Neath Port Talbot",663,4,2,2
"W01000902","Neath Port Talbot 006A","C1","Urban city and town",33792,"1011","4.8848000000000003","206.96855551916147","Bryn-coch North 1","Neath Port Talbot 006A","Neath Port Talbot",1443,8,4,4
"W01000903","Neath Port Talbot 006B","C1","Urban city and town",33793,"1092","0.86959999999999993","1255.7497700091997","Bryn-coch North 2","Neath Port Talbot 006B","Neath Port Talbot",1760,10,5,4
"W01000904","Neath Port Talbot 006C","C1","Urban city and town",33794,"1551","0.42450000000000004","3653.710247349823","Bryn-coch South 1","Neath Port Talbot 006C","Neath Port Talbot",1876,10,5,4
"W01000905","Neath Port Talbot 006D","C1","Urban city and town",33795,"1565","0.3034","5158.2069874752797","Bryn-coch South 2","Neath Port Talbot 006D","Neath Port Talbot",1381,8,4,3
"W01000906","Neath Port Talbot 007A","C1","Urban city and town",33796,"1011","0.70420000000000005","1435.6716841806303","Bryn-coch South 3","Neath Port Talbot 007A","Neath Port Talbot",1624,9,5,4
"W01000907","Neath Port Talbot 007B","C1","Urban city and town",33797,"1751","0.40880000000000005","4283.2681017612522","Bryn-coch South 4","Neath Port Talbot 007B","Neath Port Talbot",504,3,2,2
"W01000908","Neath Port Talbot 006E","C1","Urban city and town",33798,"1649","4.1542000000000003","396.94766742092338","Cadoxton","Neath Port Talbot 006E","Neath Port Talbot",1684,9,5,4
"W01000909","Neath Port Talbot 009A","C1","Urban city and town",33799,"1183","0.60199999999999998","1965.1162790697674","Cimla 1","Neath Port Talbot 009A","Neath Port Talbot",781,5,3,2
"W01000910","Neath Port Talbot 009B","C1","Urban city and town",33800,"1432","1.3169999999999999","1087.3196659073653","Cimla 2","Neath Port Talbot 009B","Neath Port Talbot",1547,9,5,4
"W01000911","Neath Port Talbot 009C","C1","Urban city and town",33801,"1184","1.9831000000000001","597.04503050779078","Cimla 3","Neath Port Talbot 009C","Neath Port Talbot",1622,9,5,4
